date,open,close,high,low,volume
2024-10-24,1561.0,1552.2,1575.0,1545.01,23923.0
2024-10-25,1547.0,1558.85,1574.79,1546.01,27745.0
2024-10-28,1560.0,1565.0,1565.0,1522.23,39121.0
2024-10-29,1560.0,1531.62,1580.0,1530.0,41166.0
2024-10-30,1525.0,1532.0,1551.19,1523.41,32006.0
2024-10-31,1532.15,1527.79,1540.0,1520.0,29957.0
2024-11-01,1521.0,1533.75,1545.13,1520.8,32284.0
2024-11-04,1544.93,1548.2,1550.0,1528.06,29093.0
2024-11-05,1540.0,1576.99,1577.7,1536.01,45640.0
2024-11-06,1575.0,1571.0,1588.99,1561.22,37631.0
2024-11-07,1562.46,1649.14,1653.5,1562.3,74739.0
2024-11-08,1660.89,1609.97,1667.11,1601.01,60771.0
2024-11-11,1590.0,1598.01,1609.95,1567.19,43854.0
2024-11-12,1589.0,1577.2,1623.0,1573.95,49223.0
2024-11-13,1568.0,1578.5,1586.66,1561.28,29125.0
2024-11-14,1570.0,1573.8,1594.45,1565.65,29248.0
2024-11-15,1569.0,1559.0,1583.8,1553.0,33761.0
2024-11-18,1562.0,1559.0,1575.99,1555.0,27092.0
2024-11-19,1565.0,1541.92,1569.37,1525.0,33266.0
2024-11-20,1543.0,1544.81,1553.97,1531.3,21345.0
2024-11-21,1543.87,1545.13,1548.99,1532.0,18262.0
2024-11-22,1541.15,1507.82,1547.77,1507.82,33436.0
2024-11-25,1511.0,1498.57,1532.0,1496.67,33186.0
2024-11-26,1498.57,1509.0,1518.88,1488.88,25745.0
2024-11-27,1509.0,1519.05,1522.15,1505.0,25934.0
2024-11-28,1522.0,1518.0,1524.99,1502.0,23952.0
2024-11-29,1517.0,1525.74,1555.0,1513.21,36088.0
2024-12-02,1526.0,1525.0,1529.99,1515.1,26820.0
2024-12-03,1524.0,1526.74,1528.9,1516.08,24807.0
2024-12-04,1520.07,1520.0,1523.66,1510.0,23924.0
2024-12-05,1510.86,1511.0,1517.86,1510.0,16141.0
2024-12-06,1513.0,1521.01,1538.9,1508.07,32040.0
2024-12-09,1522.02,1518.8,1529.72,1513.2,19800.0
2024-12-10,1570.0,1546.59,1579.73,1545.18,60312.0
2024-12-11,1540.0,1535.6,1555.0,1530.98,29671.0
2024-12-12,1532.02,1565.8,1566.0,1529.0,41937.0
2024-12-13,1550.01,1519.0,1554.99,1518.88,49512.0
2024-12-16,1521.0,1527.2,1529.0,1510.71,32537.0
2024-12-17,1525.99,1558.0,1569.0,1521.01,54172.0
2024-12-18,1557.97,1571.5,1577.0,1547.1,41162.0
2024-12-19,1565.14,1551.01,1567.93,1550.33,24809.0
2024-12-20,1531.13,1522.0,1541.8,1520.02,28158.0
2024-12-23,1523.0,1526.45,1538.0,1517.0,21603.0
2024-12-24,1525.0,1538.82,1544.0,1521.59,22105.0
2024-12-25,1538.8,1530.0,1538.8,1526.1,17123.0
2024-12-26,1534.0,1527.79,1538.78,1523.0,18287.0
2024-12-27,1528.9,1528.97,1536.0,1519.5,20759.0
2024-12-30,1533.97,1525.0,1543.96,1525.0,25130.0
2024-12-31,1525.4,1524.0,1545.0,1522.01,39354.0
2025-01-02,1524.0,1488.0,1524.49,1480.0,50029.0
2025-01-03,1494.5,1475.0,1494.99,1467.01,32628.0
2025-01-06,1453.0,1440.0,1462.66,1432.8,44255.0
2025-01-07,1444.66,1440.2,1451.89,1439.0,24221.0
2025-01-08,1440.0,1442.5,1451.82,1426.66,35258.0
2025-01-09,1448.99,1444.0,1464.58,1432.98,29706.0
2025-01-10,1447.1,1436.0,1451.95,1436.0,21872.0
2025-01-13,1425.0,1443.98,1444.44,1422.01,21083.0
2025-01-14,1444.95,1472.5,1478.68,1442.0,30957.0
2025-01-15,1467.0,1471.27,1474.6,1460.01,18399.0
2025-01-16,1474.0,1446.38,1482.66,1442.0,26342.0
2025-01-17,1446.39,1454.75,1461.0,1446.38,18309.0
2025-01-20,1461.0,1474.8,1489.79,1460.0,31410.0
2025-01-21,1481.0,1468.15,1482.0,1465.0,16856.0
2025-01-22,1463.27,1441.0,1467.95,1438.0,28294.0
2025-01-23,1449.97,1443.0,1468.0,1438.0,27125.0
2025-01-24,1442.0,1436.0,1447.79,1430.31,31360.0
2025-01-27,1437.0,1434.99,1443.97,1427.02,29356.0
2025-02-05,1440.0,1403.8,1443.0,1402.21,40757.0
2025-02-06,1400.01,1412.84,1421.99,1400.01,27356.0
2025-02-07,1413.68,1436.0,1442.68,1403.41,37242.0
2025-02-10,1438.0,1431.51,1440.0,1427.09,20840.0
2025-02-11,1434.95,1418.0,1435.96,1415.9,23573.0
2025-02-12,1418.0,1443.0,1445.0,1416.88,25476.0
2025-02-13,1443.02,1465.06,1475.25,1434.51,43385.0
2025-02-14,1465.06,1475.0,1477.0,1458.22,27100.0
2025-02-17,1481.0,1471.62,1494.98,1467.1,32471.0
2025-02-18,1470.0,1475.0,1492.99,1462.08,27800.0
2025-02-19,1475.05,1491.0,1494.44,1464.9,32393.0
2025-02-20,1483.0,1474.0,1491.97,1473.39,23750.0
2025-02-21,1480.0,1488.21,1496.73,1473.01,36418.0
2025-02-24,1488.0,1479.07,1499.52,1474.0,34744.0
2025-02-25,1470.01,1454.0,1473.39,1452.0,28387.0
2025-02-26,1455.45,1460.01,1464.96,1445.0,26366.0
2025-02-27,1460.02,1485.56,1489.9,1454.0,49762.0
2025-02-28,1485.5,1500.79,1528.38,1482.0,56129.0
2025-03-03,1502.6,1487.02,1520.99,1481.5,31596.0
2025-03-04,1485.0,1470.11,1486.0,1465.21,25211.0
2025-03-05,1472.0,1466.37,1474.0,1460.1,24605.0
2025-03-06,1474.0,1505.98,1510.2,1472.08,42168.0
2025-03-07,1503.0,1521.0,1528.36,1503.0,37991.0
2025-03-10,1519.81,1522.9,1526.88,1506.14,31369.0
2025-03-11,1517.0,1548.68,1548.68,1512.0,39776.0
2025-03-12,1546.96,1542.58,1549.68,1526.35,29604.0
2025-03-13,1544.0,1537.77,1555.5,1530.88,25724.0
2025-03-14,1547.66,1628.01,1628.01,1541.0,92913.0
2025-03-17,1657.0,1637.86,1657.99,1626.88,54689.0
2025-03-18,1645.04,1624.0,1652.0,1621.7,31613.0
2025-03-19,1624.29,1635.71,1648.0,1623.0,27390.0
2025-03-20,1635.71,1604.0,1637.6,1595.07,36737.0
2025-03-21,1599.0,1573.75,1612.2,1568.83,33614.0
2025-03-24,1570.0,1583.0,1589.66,1562.38,25566.0
2025-03-25,1588.0,1575.5,1592.8,1566.66,17674.0
2025-03-26,1572.77,1576.0,1582.58,1571.0,14324.0
2025-03-27,1576.0,1589.0,1598.25,1573.38,17956.0
2025-03-28,1590.93,1585.21,1593.0,1576.0,16228.0
2025-03-31,1580.98,1561.0,1586.96,1560.06,21085.0
2025-04-01,1564.0,1556.02,1569.89,1552.21,18556.0
2025-04-02,1558.0,1549.02,1567.8,1545.5,21674.0
2025-04-03,1530.0,1568.88,1586.0,1529.01,35481.0
2025-04-07,1520.01,1500.0,1536.85,1462.0,101953.0
2025-04-08,1513.0,1545.0,1545.0,1495.0,73876.0
2025-04-09,1525.02,1541.04,1556.8,1520.55,55630.0
2025-04-10,1550.99,1549.0,1555.0,1528.0,38620.0
2025-04-11,1579.97,1568.98,1579.97,1545.0,32634.0
2025-04-14,1560.97,1551.99,1566.0,1551.53,21711.0
2025-04-15,1552.0,1558.0,1565.0,1545.0,21489.0
2025-04-16,1552.0,1559.17,1576.0,1537.0,31156.0
2025-04-17,1554.0,1570.0,1576.5,1549.99,23846.0
2025-04-18,1566.0,1565.94,1575.0,1556.0,20298.0
2025-04-21,1565.5,1551.0,1565.5,1551.0,18057.0
2025-04-22,1550.0,1548.8,1556.3,1543.21,18432.0
2025-04-23,1559.0,1552.0,1559.22,1545.0,18669.0
2025-04-24,1552.0,1552.25,1560.68,1548.98,14872.0
2025-04-25,1557.1,1550.0,1561.2,1550.0,14765.0
